id,accident_id,flag,date,time,lng,lat
325,3101145201400157,1,2014-11-17,17:28:00,121.21090915829,31.417107761388
326,3101175201400141,1,2014-10-7,14:33:00,121.17583785323,31.141790538707
327,3101170201400188,2,2014-12-8,11:31:00,121.21317659099,31.045066673201
328,3101179201400130,1,2014-9-14,23:19:00,121.21317659099,31.045066673201
329,3101142201400132,1,2014-10-2,6:03:00,121.18240056337,31.35853556089
330,3101168201400093,1,2014-10-20,21:05:00,121.35893266875,30.818908314705
331,3101017201400018,2,2014-7-21,9:52:00,91.750643874412,29.229026931718
332,3101130201400190,1,2014-11-7,15:18:00,121.48740129804,31.385163974754
333,3101151201400446,1,2014-10-11,11:00:00,121.62644740014,31.186470740366
334,3101175201400140,1,2014-10-2,21:44:00,100.1478423084,34.021807573602
335,3101177201400156,1,2014-10-27,12:45:00,121.32341834726,30.966879506562
336,3101166201500007,1,2015-1-20,9:38:00,121.35893266875,30.818908314705
337,3101078201400095,1,2014-11-20,10:20:00,121.37177940771,31.287175348079
338,3101158201400472,1,2014-10-26,22:57:00,121.29334879021,31.11478735724
339,3101074201400088,2,2014-10-4,6:35:00,121.44694099534,31.262035092774
340,3101044201400052,2,2014-8-19,22:38:00,121.44790646266,31.196020115717
341,3101089201400041,1,2014-11-3,14:16:00,121.47273918694,31.258632534726
342,3101122201400293,2,2014-11-26,12:56:00,121.53471142009,31.065041532741
343,3101047201400086,1,2014-12-26,20:01:00,121.42436269989,31.175942499018
344,3101094201400036,1,2014-11-26,10:42:00,121.50565992256,31.2689747973
345,3101137201400121,1,2014-7-10,20:25:00,121.41391838918,31.368293609511
346,3101136201400136,2,2014-8-7,14:36:00,121.4655351774,31.344880655477
347,3101171201400149,1,2014-10-18,11:14:00,121.24235651656,31.120546435476
348,3101154201400537,1,2014-12-3,18:50:00,121.58179258833,31.334224068718
349,3101043201400045,1,2014-7-30,15:57:00,121.45455259933,31.125135569773
350,3101126201400248,2,2014-10-13,15:52:00,121.31044805805,31.207424482076
351,3101133201400204,2,2014-12-12,17:44:00,121.48517378873,31.372124221482
352,3101129201400215,2,2014-9-11,20:00:00,121.36987807493,31.121332054514
353,3101157201400370,1,2014-8-23,8:35:00,121.91923103884,30.885654617528
354,3101133201400192,2,2014-11-10,21:29:00,121.39020577282,31.30579763068
355,3101123201400222,2,2014-9-18,12:21:00,121.27507421717,31.235165258898
356,3101120201400250,1,2014-10-14,11:35:00,121.38468442155,31.180662725161
357,3101176201400151,1,2014-10-21,19:54:00,121.32341834726,30.966879506562
358,3101101201400032,1,2014-9-23,23:20:00,121.53844595816,31.321746252433
359,3101129201400300,2,2014-12-6,6:23:00,121.27778573798,31.244110073946
360,3101078201400060,1,2014-7-18,11:45:00,121.39060209713,31.254595783386
361,3101152201400403,1,2014-9-15,13:36:00,121.58821287393,31.16999637575
362,3101167201400101,1,2014-11-9,21:00:00,121.19080591909,30.856081123506
363,3102306201400114,1,2014-10-15,17:50:00,121.71307859025,31.583798873477
364,3102309201400124,1,2014-11-8,19:07:00,121.43376988544,31.631616753873
365,3101167201400132,1,2014-12-28,19:55:00,121.24163640612,30.929048650339
366,3101175201500017,2,2015-1-13,17:04:00,121.14213216568,31.04911167282
